34502,Australia,"This prodigious wine showcases Barossa's ability to deliver big, mouthfilling flavors without any suggestion of heat or heaviness. Scents of stone fruit, pepper and red currants mark the nose, while the flavors take on a darker cast, heading toward black cherries and black olives. The tannins are supremely silky, but this graceful, feminine beauty should drink well through at least 2020.",The Relic,98,135.0,South Australia,Barossa Valley,,Joe Czerwinski,JoeCz,Standish 2006 The Relic Shiraz (Barossa Valley),Shiraz,Standish
34503,US,"Not showing well now due to the tannins. It's dry and tough, with a resistance to the richness. Yet the core of flavor is enormous. Shows concentrated, flashy flavors of cherry marmalade, raspberry, orange blossom, cola, licorice, rose tea and spices that go on and on and continue to develop in the glass. The texture is pure silk and satin. Needs 4–6 years to develop, and could go beyond that.",Allen Vineyard,97,78.0,California,Russian River Valley,Sonoma,,anonymous,Williams Selyem 2007 Allen Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem
35517,Italy,"One of Italy's most iconic bottlings, the 2012 Sassicaia is drop-dead gorgeous. A blend of 85% Cabernet Sauvignon and 15% Cabernet Franc, it boasts sensations of blue flowers, cedar, juicy red currants, ripe raspberries, white pepper and a balsamic note. Structured, radiant and loaded with finesse, it delivers everything you'd expect from a world-class wine and more. Drink 2018–2032.",Sassicaia,99,235.0,Tuscany,Bolgheri Sassicaia,,Kerin O’Keefe,kerinokeefe,Tenuta San Guido 2012 Sassicaia  (Bolgheri Sassicaia),Red Blend,Tenuta San Guido
35518,US,"Like a pastry shop in a glass, this rare treat of a well-aged bubbly smells of cream, butter and nutmeg, and tastes like baked apples, almonds and vanilla. Although not sweet, its generous fruit, spice and nut nuances build on the crisp but smooth texture and linger on the finish. From a cool vintage that produced long-lived wines, this is irresistible now but should keep through 2020.",J. Schram 50 Late Disgorged,97,175.0,California,North Coast,North Coast,Jim Gordon,gordone_cellars,Schramsberg 1999 J. Schram 50 Late Disgorged  (North Coast),Champagne Blend,Schramsberg
35519,Italy,"This stunning expression of Solaia opens with ample aromas of exotic spices, tilled soil, mature black-skinned fruit and an underlying whiff of fragrant blue flowers. The vibrant, elegantly structured palate doles out high-toned black cherry, ripe blackberry, white pepper, cinnamon, clove and Mediterranean herbs alongside a backbone of firm, polished tannins and bright acidity. Drink 2017–2032.",Solaia,97,325.0,Tuscany,Toscana,,Kerin O’Keefe,kerinokeefe,Marchesi Antinori 2012 Solaia Red (Toscana),Red Blend,Marchesi Antinori
36196,Portugal,"A superb wine that brings together all the great elements of aged Madeira. There is a wonderful tight acidity over the natural sweetness of the wine, with notes of raisin, dark plum, smoke and surprising freshness, considering its age. This gorgeous limited edition wine will not age longer in the bottle, but can certainly be kept for several weeks once opened.",,98,230.0,Madeira,,,Roger Voss,vossroger,Blandy's 1969 Bual (Madeira),Bual,Blandy's
36528,France,"This is a fabulous wine from the greatest Champagne vintage so far this century. Still young, it blends almost equal amounts of Pinot Noir and Chardonnay fleshed out with Pinot Meunier. The minerality and the rich apple and green fruits are balanced, and acidity cuts into the wine with a pure, perfumed line of freshness. The wine could be drunk now, but it will age well into the the 2020s.",Brut,100,259.0,Champagne,Champagne,,Roger Voss,vossroger,Krug 2002 Brut  (Champagne),Champagne Blend,Krug
36529,France,"Pure Chardonnay from the walled vineyard in the heart of Le Mesnil, this intense wine from a great vintage is tight and mineral, still showing hints of toast from its barrel fermentation. With its taut texture, complex acidity and crisp citrus, it's very young, but will age indefinitely. Showing the beauty of Chardonnay in Champagne at its best, it will certainly still be impressive come 2030.",Clos du Mesnil Brut Blanc de Blancs,99,800.0,Champagne,Champagne,,Roger Voss,vossroger,Krug 2002 Clos du Mesnil Brut Blanc de Blancs Chardonnay (Champagne),Chardonnay,Krug
36530,France,"Salon's releases are rare and signify a great vintage—the last release was the 2002. Coming from grand cru vineyards in Le Mesnil-sur-Oger, this 2004 is complex and concentrated, capturing the essence of Chardonnay in Champagne. Intense minerality and ripe apple and citrus fruits accompany the purity and crisp texture that are part of its ability to age. The wine can continue for many years, certainly to 2025 and beyond.",Le Mesnil Blanc de Blancs Brut,98,520.0,Champagne,Champagne,,Roger Voss,vossroger,Salon 2004 Le Mesnil Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Salon
36531,Portugal,"This Port was “rescued” from the darkest recesses of the Graham cellars and bottled to commemorate Queen Elizabeth's 90th birthday. It is impressively youthful even hinting at fruit. Of course, the concentration is intense and the richness is gorgeous. At the end, the acidity of a mature wine gives a shot of essential freshness. Drink now.",90-year Old Tawny,97,1000.0,Port,,,Roger Voss,vossroger,W. & J. Graham's NV 90-year Old Tawny  (Port),Port,W. & J. Graham's
36532,France,"The balance between ripeness and acidity that is the hallmark of this fine vintage is expressed well in this impressive wine. Tangy, with a strong streak of minerality, it is crisp and rich at the same time. For its fruitiness, it is ready to drink; for more maturity, it will need to age until 2018.",Millésimé Brut,97,95.0,Champagne,Champagne,,Roger Voss,vossroger,Taittinger 2008 Millésimé Brut  (Champagne),Champagne Blend,Taittinger
36533,Austria,"Candied lime and lemon zest are bathed in the rich honey notes of full-blown botrytis. This lifted scent is more than heady and continues intensely on the lusciously sweet palate. Candied quince and mandarin peel run circles round honeycomb and apricot jam which swirls around your brain like a psychedelic dream in all its apricot glory. There is something otherworldly about this wine, something ambrosial and decadent, made all the more so by its apparent weightlessness. What a triumph.",Trockenbeerenauslese Nummer 5 Zwischen den Seen,97,95.0,Burgenland,,,Anne Krebiehl MW,AnneInVino,Kracher 2013 Trockenbeerenauslese Nummer 5 Zwischen den Seen Scheurebe (Burgenland),Scheurebe,Kracher
38978,US,"We can debate the pricing on Yao Ming's new reserve, but what's undeniable, by any modern standard, is the wine's excellence. A blend of fruit from Atlas Peak and Rutherford, the wine is a barrel selection from the winery's regular 2010 output, and accounts for only about 20% of total production. The Cabernet Sauvignon is mixed with a little Merlot, Cabernet Franc and Petit Verdot. It's delicious in blackberry, cassis liqueur, dark chocolate and oak flavors, and well structured in acids and tannins. The wine should develop in the bottle for at least 10 years.",Family Reserve,98,625.0,California,Napa Valley,Napa,,anonymous,Yao Ming 2010 Family Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Yao Ming
39286,Italy,"A perfect wine from a classic vintage, the 2007 Masseto (100% Merlot from a 17-acre vineyard of the same name) opens with an unabashedly opulent bouquet of delicious blackberry, cherry, chocolate, vanilla, exotic spice and cinnamon. Masseto excels both in terms of quality of fruit and winemaking and delivers plush, velvety tannins and an extra long, supple finish. It will make a special and valuable collection to your cellar.",Masseto,100,460.0,Tuscany,Toscana,,,anonymous,Tenuta dell'Ornellaia 2007 Masseto Merlot (Toscana),Merlot,Tenuta dell'Ornellaia
39287,Italy,"Here's a “wow” wine you won't easily forget. Messorio is all Merlot, and happily delivers the softness, richness and overall opulence that we love in this noble grape variety. What elevates this particular expression and vintage is the true elegance and sophistication evident here. This is a huge wine, but it's not exaggerated and the finish is as long and smooth as they come.",Messorio,99,320.0,Tuscany,Toscana,,,anonymous,Le Macchiole 2007 Messorio Merlot (Toscana),Merlot,Le Macchiole
39288,France,"The palate opens slowly, offering an initial citrus character, followed by wood and then, finally, wonderfully rich, but taut fruit. There is still a toast character here, with apricots and pear on top of the citrus, but it is still only just developing. In 10–15 years, it will be a magnificent wine.",,98,800.0,Bordeaux,Pessac-Léognan,,Roger Voss,vossroger,Château Haut-Brion 2007  Pessac-Léognan,Bordeaux-style White Blend,Château Haut-Brion
39289,US,"Pretty much as good as Napa Cabernet gets. Shows the blackberries, black currants, blueberries and spicy plums of Oakville and scads of spices, and the tannin-acid structure is, in a word, superb. The oak elaboration is just about perfect, adding a tasteful layer of smoky, buttered toast. The finish goes on and on.",,98,75.0,California,Oakville,Napa,,anonymous,Vine Cliff 2007 Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Vine Cliff
39290,US,"A true sensation. Shows the richness and concentration you want in a great Napa Cab, but also a structure that lifts it above the soft, mushy wines that are so prevalent. There's real tannin and acid architecture framing the opulent blackberry, black currant, mineral and cedar flavors, and the finish is dry, dry, dry. Every sip offers something different as it changes in the glass. A world-class wine that defines elegance, power and complexity. Should age effortlessly for at least a decade.",16 Rows,97,150.0,California,Oakville,Napa,,anonymous,Vine Cliff 2007 16 Rows Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Vine Cliff
39291,Italy,"This wine shows growing intensity the longer it stays in the glass and a very silky, polished feel in the mouth. Aromas include red fruit, spice and rosemary: this is a beautiful, balanced wine that will have a long life in your cellar.",Masseto,97,460.0,Tuscany,Toscana,,,anonymous,Tenuta dell'Ornellaia 2006 Masseto Merlot (Toscana),Merlot,Tenuta dell'Ornellaia
40307,Spain,"Luscious prune and blackberry aromas come with complex notes of graphite, toast and tobacco. The palate on this 80-case, high-end Tinto Fino is about as full as they come while still maintaining impeccable balance. Roasted berry, cassis and salty leather flavors are delicious but also challenging, while baked berry flavors, raw power and ripe tannins define the finish. Drink this outstanding Spanish wine from 2014 through 2024.",Clon de la Familia,98,450.0,Northern Spain,Ribera del Duero,,Michael Schachner,wineschach,Emilio Moro 2009 Clon de la Familia  (Ribera del Duero),Tinto Fino,Emilio Moro
40308,US,"This is a Pinot Noir of considerable force. Your first impression is of irrepressible power, with masses of fruit punching through an overlay of tannin and oak. Then the flavors fantail out, suggesting cherries, cola, currants and spices that are rich and complex through the long finish. For all its richness, the wine retains an agreeable delicacy of texture. Comprised of lots selected by winemaker Bob Cabral for this anniversary bottling, it's right up there with Williams Selyem's best 2010 Pinots, and just as ageable. Drink now–2022. The wine is only available as part of a two-pack from the winery for $250; the other bottle is the 2010 Morning Dew Ranch Pinot Noir, from Anderson Valley.",30th Anniversary Cuvée Estate Vineyard,97,125.0,California,Russian River Valley,Sonoma,,anonymous,Williams Selyem 2010 30th Anniversary Cuvée Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem
41835,France,"Even more concentrated than Huët's superb 2009 Première Trie, this is outstanding. It has both great concentration and elegance. The wine is touched by botrytis, while retaining freshness. Made from ripe, just shrivelling grapes, this is sweet Vouvray at its magnificent best.",Cuvée Constance 500ml,99,159.0,Loire Valley,Vouvray,,Roger Voss,vossroger,Domaine Huët 2009 Cuvée Constance 500ml  (Vouvray),Chenin Blanc,Domaine Huët
41836,US,"With this wine, Dolce cements its status as California's most consistently great dessert wine. This year's blend is 80% Sémillon and 20% Sauvignon Blanc, and the grapes were infected with the botrytis, resulting in the fantastic sweetness. Devastating in apricot, orange, pear, honey, vanilla and créme brûlée flavors, in an unctuous, viscous texture, with wonderfully clean acidity, it's certainly one of the greatest sweet California wines in memory.",,98,85.0,California,Napa Valley,Napa,,anonymous,Dolce 2006 Semillon-Sauvignon Blanc (Napa Valley),Semillon-Sauvignon Blanc,Dolce
